group_sha256,kept_path,removed_paths
6723aae81c6aee31e310ba7e84f751b1d712181850862035f27586c3454fb448,images/test/cracktree200_6312_jpg.rf.068ddf4dffc94c75ff4fa35b847601f0.jpg,images/test/cracktree200_6312_jpg.rf.d69fb715323824268d2e8a252338b700.jpg
5f9e5ac83631c6b813977c123ac456e201387305e73de78506d07224340130a9,images/test/cracktree200_6315_jpg.rf.048b58420d02d18c468e1f68abe61706.jpg,images/val/cracktree200_6315_jpg.rf.1d0278e448880a3241a8519f7bb26a54.jpg
d9220be6379473494ab49acaa55278fc0e4e496a085f9996be2b54b3b28eda15,images/test/cracktree200_6331_jpg.rf.17b6a048a3b4be49c7959f624e7abc9c.jpg,images/train/cracktree200_6331_jpg.rf.1c53d3430eabb81105e46650ae1ca688.jpg
37a2947bde752a5fb8bb93726993519faa685c6596982a055b2a1adbee636d99,images/test/cracktree200_6356_jpg.rf.799d6876e640c81735b6316f23d1918d.jpg,images/train/cracktree200_6356_jpg.rf.93913780f3d9eeb70389666fad8f0e60.jpg
4701f6fc4e2a361913dced5158af0967aa2c054a2ca5cf957306e5b526894f98,images/test/cracktree200_6357_jpg.rf.2ac106d61b74a2911c1626f2f82fa4a4.jpg,images/train/cracktree200_6357_jpg.rf.8a21b787b746b50be3db5c1ec39715a6.jpg
976fab98c12954029b98cfd28c70a2f241ea89662135b77cd8b07a7bc769bf1b,images/test/cracktree200_6358_jpg.rf.a95d58baae6941a29c039001df1f79ca.jpg,images/val/cracktree200_6358_jpg.rf.d7e1235b4bb703fafa777c4783a1cb12.jpg
6caaecde349b3e36d3544e56477281e4750460941a38788243be9e2378795fd7,images/test/cracktree200_6664_jpg.rf.c8fab20c080a3236c2e332e2adb2d943.jpg,images/test/cracktree200_6664_jpg.rf.dc5ba9556acb83be46913b4609384aa7.jpg
f8507e8bfcb3187dcff0a48680464ed1ef9990fa4856ded7adb18768ccba6aa4,images/test/cracktree200_6675_jpg.rf.b82c2406ea76bd70c45e23c8e2615905.jpg,images/train/cracktree200_6675_jpg.rf.75f8cd6950e0a42d2d74befce63b568e.jpg
84ace0561566f53948b620cedf029bab8b3f0f23c990d71191c65f75de6090ba,images/test/cracktree200_6712_jpg.rf.ab10b5d6922cf4cb764f48e5ea5e90e7.jpg,images/train/cracktree200_6712_jpg.rf.be5593e434c8d43264016a6e5b8d95da.jpg
ae4cd67975426428ae79b968f3a10ce871819dbbae5da0b08ee9c68e814370b4,images/test/cracktree200_6717_jpg.rf.47963f9c97bfbb01ca8473573759cc08.jpg,images/train/cracktree200_6717_jpg.rf.ef56801af8be2b5f6e360bf812bf542a.jpg
13a1d41921b4ba16076b2c76139e5893f31e6f3c3b38bdb3e4f42641f43fb9c3,images/test/cracktree200_6723_jpg.rf.cc8d2976563957942aa867ed802b3dd7.jpg,images/train/cracktree200_6723_jpg.rf.540c28e3b8d367f5d9fc1c83704ba61f.jpg
ce5ef8bdb756c422075ee248876d809ddecf00078780cabec6a741aa4de63b90,images/test/cracktree200_6726_jpg.rf.948592e8f079e4e5ae8b6f44c7e86b4a.jpg,images/train/cracktree200_6726_jpg.rf.7efc297bd3a3a6ad840ad17169bab9ac.jpg
78c9a6037027846842be0b74b13d764cb02d5141ae066d364b9201980ea7368f,images/test/cracktree200_6732_jpg.rf.d9a2f045fa5d205ffc2ae8a5333e68ed.jpg,images/train/cracktree200_6732_jpg.rf.683538f9d6854348c199e2318e509b85.jpg
0b5700bb76166f0bb8d503d561e201463d3daea67a1dccd9ed2568f928a7f4c2,images/test/cracktree200_6733_jpg.rf.53f0eb20016d7a01d8434bdd081af0eb.jpg,images/test/cracktree200_6733_jpg.rf.e8e9fe4238887c5e92b71de3c905cb2b.jpg
cdeb5876dc17f6ab044d0ada98a6d72b46b6b571644069dd695afe631fcbe98d,images/test/cracktree200_6741_jpg.rf.48224c228545133469cc612ed7f79844.jpg,images/train/cracktree200_6741_jpg.rf.2f6c70b9c50c329f5723a286ca6c353b.jpg
75ff24235f48298d432e74189f744fc0ee88a330f6fa1f36a5bb851888241191,images/test/forest_080_jpg.rf.04c7b09ff0cb0fd884ace65f082abf4b.jpg,images/val/CFD_080_jpg.rf.f84a72a4d965f5bf35f7b9023502960f.jpg
50a650cd460f14dacbe055a2c1ea61ec247f74b4a57dd90de8c1d3ac4a010c5b,images/test/img-405_jpg.rf.e4cf06d1f814caa013e1c76f42a67293.jpg,images/train/img-405_jpg.rf.1893348dc79b8b0ee6fa8b44124cb21c.jpg
359ceb52ed622cb83c213e4d6a2b1dff71ee233cff663f74ce88e73a4be84d08,images/test/img-413_jpg.rf.1b0257a2ea8a0718ef849c75b07d837c.jpg,images/train/img-413_jpg.rf.e93eba123ff5ba32e3eaa9a73d126165.jpg
18513f049ccf68400dd9bb7da112768996e2e228ccfa2e63a01f18a1d53b5cea,images/test/img-415_jpg.rf.79f721ea96c0c1189732f443d0268fce.jpg,images/val/img-415_jpg.rf.6f51eb9c77abc855d95ae4310b5319a3.jpg
c48c4db8b2a1a10c0f3bcbc00a34797d1124ae425e36affed5c3f0d0c48141c6,images/test/img-418_jpg.rf.c790775be047f296e5aa387e0a53d101.jpg,images/train/img-418_jpg.rf.973d9517786bc1d2bb59efff6346d62e.jpg
21b46417d2608ceb92ac217383376e8c9356b1b79d544e29addf997e51471e1c,images/test/img-421_jpg.rf.0d1c5758fafc6fc71d859feb707851d4.jpg,images/train/img-421_jpg.rf.8b74ed10b0f5e8518a6252479618e796.jpg
07c89ec7e93c984bde28045a7c5545bd3dc9c35a05586056882f34d7a03a32c3,images/test/img-421_jpg.rf.cb27e1ddf011a19892a0bf031c60146c.jpg,images/val/img-421_jpg.rf.fac3e53f20bd051beed18205dd4fa2b1.jpg
977786ad60a2e66ab9d141a3526aaf633da1ec552f927681eb00ac14a986e716,images/train/CFD_001_jpg.rf.e797c304323d470269d81b8c4d6e67f2.jpg,images/val/forest_001_jpg.rf.f50a17ad012df9b8051e5438a85a6125.jpg
4e2fbb8eeb24e5ca1f7fcbb9990a0255a4e7d799ae97db2205d07520ff34fe92,images/train/CFD_002_jpg.rf.8ebe79eab361804d3b43d14d5defaa57.jpg,images/train/CFD_002_jpg.rf.d544b6cb96f9c37909799112a0cadff0.jpg
695eeeabc21b96cda535370bb14afea72ce674b9b392feb8c098fd69371283d2,images/train/CFD_003_jpg.rf.352235fc2e2ae67f1aa95bc562abc996.jpg,images/train/CFD_003_jpg.rf.624f4e4af7c4a1e6fb98cc5bb70a208c.jpg
2214a26ae5259f3a379012c157f99026dced883531d072b8c854a7923b6bb7b2,images/train/CFD_004_jpg.rf.6d02082c7762fd9ce80c666732b5e174.jpg,images/train/CFD_004_jpg.rf.cb1fffabcecddb6bf52ffc53a58d1007.jpg
c5ecd6b6e7ba80d79c98318d2599e0fc75cadbc6b982b67e204178dbe575d69a,images/train/CFD_007_jpg.rf.462cf25c407af3ce0e5bc5218ea5823d.jpg,images/train/forest_007_jpg.rf.81240bd7b7c337bb849aff1e5ce023b4.jpg
cf3263e15c55c62e2fc6e00a32b45b0573d8b3ca872d26c89576243fd4c23392,images/train/CFD_010_jpg.rf.608876c0564e9a127214d038e62b9219.jpg,images/train/CFD_010_jpg.rf.6e691aa9fe479da34477e41dadc20be7.jpg
12658ab1955d4848335d10b09441714b84fb577770dbc6a8957d7bf0fb278b5a,images/train/CFD_011_jpg.rf.bb2a9af7032201e08399688a0f86a5b2.jpg,images/train/forest_011_jpg.rf.9ef7d8c08b187ece6ccecb65f46f8d64.jpg
0b364dcfa5bebc9825982c92eb6931b01cc9ffab1d3c2d65b218126fb1187ae2,images/train/CFD_012_jpg.rf.44d54c3761bae86c78247740eed99e20.jpg,images/train/CFD_012_jpg.rf.51a4a90b76be19c100922d544c0a7394.jpg
15e4cfcf672b8588ba264d480734f53af234871d99c32e1b890996222fcf5777,images/train/CFD_013_jpg.rf.82529c63ec42461b3b7e3af13b8d4532.jpg,images/train/forest_013_jpg.rf.bf0ccdf633ac9c046641e0155e31c3bb.jpg
6fd90c0ef0e892ff8740c7138851c58edd16c21ed31c1d9d4beb44b2d68d7d41,images/train/CFD_014_jpg.rf.5a01972c679cebb6b01cae3d4e8b9fee.jpg,images/train/forest_014_jpg.rf.5e28b582594e127d5bf5bb69778900aa.jpg
b54547569928bc7ba780c52e19f36fb26f28d7991666f55550f807f01ea36fe5,images/train/CFD_017_jpg.rf.70594cbdb760334ff99ac00687d21e27.jpg,images/train/CFD_017_jpg.rf.ed0c7b9f3ebcba0440a7cc057ecd3a68.jpg
3e149b5ce6222d21a06ddd4a8c135962ec3172ca612b89bba48f64b6621fbe48,images/train/CFD_020_jpg.rf.df83aea274b385f77a4b05a28d2d4215.jpg,images/val/CFD_020_jpg.rf.c34bc55338f3e2beedec5728cc2e4fa7.jpg
a2658ae615ab0e07333f7edb9e160eeee7f20aaf325a7a9405cd66dc508699cb,images/train/CFD_029_jpg.rf.d003fbd22cc439174d286fc42654e155.jpg,images/val/CFD_029_jpg.rf.6d0a14fd5c46fe2cf74745109552e450.jpg
f132f7c47a07dc3444f9d6ac60ff3e62e9da2ab52e2e512c0fb776f2e020143e,images/train/CFD_032_jpg.rf.308cdb7b5609c713fd265a6fbcf5861e.jpg,images/train/CFD_032_jpg.rf.ad49485528b7a4d03f0bb5161d61f2ba.jpg
983c47f09dda7c38650332e1a3d657ab7825510aaea49dcab47bc199594d96be,images/train/CFD_034_jpg.rf.ca23d18f311613fb571c36ec7623bcd3.jpg,images/val/CFD_034_jpg.rf.c6aac15e5c4ef65534a4b6c83602823a.jpg
6b93ef1f416fe46a697235ba663492e067fd7d119eb9cdf3fc4087b6efca35f0,images/train/CFD_040_jpg.rf.a15e258351617cf7413f74f9c2a73529.jpg,images/train/forest_040_jpg.rf.daa01fc63c686c22ef878a403d9514c7.jpg
bfec437de0d620b8cd92be1c8ee0ed44c32c1d6e7c3ed2f2912a8b140b4a5fdf,images/train/CFD_044_jpg.rf.18f7b5a22f4877ec0eb6afd93651431d.jpg,images/train/CFD_044_jpg.rf.29ca163e6912fab56672e674d9d272ce.jpg
0e9179da539abd95c7f73918383159149cc72ee0f38d4d216e75c7b3f1f8fba5,images/train/CFD_045_jpg.rf.85360bdcca9c99a2c38a7336a079e421.jpg,images/train/CFD_045_jpg.rf.d6a28c4c9c7c2bcc32acd199e7848d3e.jpg
94e53d3934c29acd45b2e450454d467befdfb9ff0f4e823e72c84b2421af5c9e,images/train/CFD_046_jpg.rf.3379c1482f10732f5c4cb4e3a941ae5d.jpg,images/val/CFD_046_jpg.rf.ed2f8d629bf076ef4e499422f56d9385.jpg
10ee7ea1e6eccbbca770de6e66d94d64ca27f452d34b8800cdc92bbedc312869,images/train/CFD_047_jpg.rf.26a913cf524fae2a3c0c19d76f6560a3.jpg,images/train/forest_047_jpg.rf.5ffb8a9f824c27a5450982d70c6efa71.jpg
8361474a99606c774d27eda37251046513dd370c1ad31127fa8124293e0812c1,images/train/CFD_055_jpg.rf.400b6f821abef3421fa33cdcff806d6e.jpg,images/train/CFD_055_jpg.rf.63420d569fe63e2663af98146931d1aa.jpg
d3a945ada52ea3957fe83e8bc8d155ad2132dbcf9519c2da681e718518172000,images/train/CFD_059_jpg.rf.88b238e335157d2ad5bba00eb02b189f.jpg,images/val/CFD_059_jpg.rf.98cf68993a5910bd6a09647c0ab82aee.jpg
77016b1863374368059dff57e8a1f5a55ad21d577882938fc1856398fc32df2e,images/train/CFD_062_jpg.rf.795177890299466c7fcb316aec87652f.jpg,images/train/CFD_062_jpg.rf.eb9149ae480b23837299bce152396eef.jpg
aa3f1e864b9f8cb622ec0af956a9424c3855cb73278d233908e3602900e1d8ea,images/train/CFD_068_jpg.rf.83a4454f39b714100e65b9d95ef1af11.jpg,images/train/CFD_068_jpg.rf.df9e2c2eedf45bfc51d70bdd8eb3c9ad.jpg
e7bb0b0f087eb19d1b49ec0bc88f951d4ce28d87cd060f06ba468ff2dd21c457,images/train/CFD_070_jpg.rf.aedf6e7d294df20c1ad96f303a2fb6d4.jpg,images/val/forest_070_jpg.rf.3743f4bb6def4d683e3b952be313d4c9.jpg
dfce523d81db35efa8fffafb8c5af877a8429768ebc96401524696721b65bc2a,images/train/CFD_078_jpg.rf.043348e7e3ac89e1f6f6bd73fe0ab6ea.jpg,images/train/CFD_078_jpg.rf.be07a9be820e323c77924f37f6fc0060.jpg
5c9f1554353ead6e2d78544caf4f32d7c7c7077cb54fbf97aa72c191904b53ea,images/train/CFD_084_jpg.rf.432599b8092881179936c50ee91d46ab.jpg,images/train/forest_084_jpg.rf.b1153bd0311f023854b274e19084d124.jpg
7c7e19ef6971c430e2cfad570ff7a0ce686c94d3eb8d6688250fd675428cc1d8,images/train/CFD_087_jpg.rf.b24235d1985c4782c3453f6ead90453c.jpg,images/train/CFD_087_jpg.rf.fd39f3545173641bb694ec16f36b0139.jpg
629862425ed7744f0f01b1f7254c616fb90b2ec7235f1b9100926ad6ee104160,images/train/CFD_098_jpg.rf.83c360ffc4a187a987395f70e20e3063.jpg,images/train/CFD_098_jpg.rf.b75e0a87b4636e1e068153a710aacf99.jpg
6d21f333cfa52bc282818f02e2f1560027996e7d8a0eb16440958b5ca5f6ff19,images/train/CFD_103_jpg.rf.8758fe3061d88392c97dba4d60984ffc.jpg,images/train/CFD_103_jpg.rf.b8d968eeb2ddcd2372aea4339a14a8f2.jpg
684081a125da254cf5004c97911ae82ab6bc064812a597541cf5345ca4325bdd,images/train/CFD_106_jpg.rf.9d2a5c4394a22e2c9095b99b360bc607.jpg,images/train/CFD_106_jpg.rf.d678d9a64c86d732c896ebf20c3dde9b.jpg
897254877cad89e8ed489d276734323cf23ae3cdea897f08fae3ee0774c6ae3c,images/train/CFD_111_jpg.rf.ec85f57ccda2d81472678e7fe29991a4.jpg,images/train/forest_111_jpg.rf.1a7cfc94502b49143e166130dda8f856.jpg
5c8f96f30ed2c52144d49b31fce948387a5503dc167eaa3fe824ce1ded6549b7,images/train/CFD_113_jpg.rf.92f5f3d896bc68a2e8a002c8a143a96e.jpg,images/train/CFD_113_jpg.rf.c3a9fa9c849a5a646bbf1b97a64f3a57.jpg
e3859a7de6c8ae1b10520e54b7fad1aa28b308212be648160f605623cf040e66,images/train/CFD_117_jpg.rf.68fbcf3ffecc40bad33700313988c27a.jpg,images/val/CFD_117_jpg.rf.a25850d202f5f35621ee0a71cb2ba74c.jpg
3b856ec0b1d980e617be609ced28da8b69ec66e0ef19342e4a5dd9e1aa198831,images/train/CRACK500_20160222_080933_361_1921_jpg.rf.656a16c2d6f0153e8034a1a8a14f7e55.jpg,images/val/CRACK500_20160222_080933_361_1921_jpg.rf.991195ec5ab72fbcebf890e47874ae9a.jpg
a4d3c1baab59225a3aec0014444c5a4ff2e2cea456a767c3832b11ada15f3918,images/train/CRACK500_20160222_081011_1921_721_jpg.rf.02485b84f02acf1ebe044bf8af4c4a4f.jpg,images/train/CRACK500_20160222_081011_1921_721_jpg.rf.40ee254f22aedfe9667ba97887f05666.jpg
f68727c2ef19ce6e0d17bc8dfc0ac5e201c96a26b0b1d8e39271a44e0cbe40f0,images/train/CRACK500_20160222_081011_1_721_jpg.rf.1294c38ae25770fd648141c7f3c99055.jpg,images/val/CRACK500_20160222_081011_1_721_jpg.rf.fdee5df01d64a5ef10f222f4b8ea74a2.jpg
d592a4d929b87e3b203f28d34c1dcbc9d6175d66d5c8818f3d574e1cfa3faf54,images/train/CRACK500_20160222_081011_641_721_jpg.rf.16a308e414cfc871ac68448ae8b25987.jpg,images/val/CRACK500_20160222_081011_641_721_jpg.rf.3df3e8253580cf4c9f209bb1d091869a.jpg
643940cf3d272adc646eab5bbcca873848c7d9c087a4f96f360a6ee39f6114fe,images/train/CRACK500_20160222_081031_1921_721_jpg.rf.5321c8a067882156f73d2518808a8a01.jpg,images/train/CRACK500_20160222_081031_1921_721_jpg.rf.fd8713b36f966e2d1bafb05e45599657.jpg
fd10c516c1c21f32619d1279f40029ae938ea6039d8f8c7c0dd9fef811776cea,images/train/CRACK500_20160222_081102_1281_721_jpg.rf.04410171c6b4c09765f5442439e2881e.jpg,images/train/CRACK500_20160222_081102_1281_721_jpg.rf.341534f5e240e6b1b8c6fc9e355eeaae.jpg
89241ef06a41b617eabe1c06a38790fd9468995ca8fe75ab7a2a33ac7e529464,images/train/CRACK500_20160222_081102_1921_1081_jpg.rf.6197dc3d3de9117280a55d22a726bf6f.jpg,images/train/CRACK500_20160222_081102_1921_1081_jpg.rf.8d0e681321be9f62676e48c0f7bd17df.jpg
f5c0ec28789c798a6c429da10f4c1fcc10033528326d4c9b85a0fe55afeb1d30,images/train/CRACK500_20160222_081111_1921_721_jpg.rf.1d1cf44ff8c693ea5dc0b9ae991e179e.jpg,images/train/CRACK500_20160222_081111_1921_721_jpg.rf.b7db9850d72853edc4c02b03544e97ec.jpg
1a0f4b946df8d78c153f40fd29fe2e8e5246856435642c0337fa17bef4fccdda,images/train/CRACK500_20160222_081113_641_721_jpg.rf.2c53e2f055890e1576332274ba7763bc.jpg,images/train/CRACK500_20160222_081113_641_721_jpg.rf.39ece1506ef8bb180acb35b4fa205c42.jpg
cbc0e62350ff46c00bd0c05e929fb50501459b634372976f092514c6ed605438,images/train/CRACK500_20160222_081839_1281_1081_jpg.rf.bcc8b464e0284e39d5906e092e66b9e6.jpg,images/train/CRACK500_20160222_081839_1281_1081_jpg.rf.f729705da18874a643b6e088d80f18c4.jpg
6d3f29dc352a2a2f51b45455b15b31b4944ee5710b399ca319ad15566ed50de9,images/train/CRACK500_20160222_081839_1281_721_jpg.rf.0c6c6eaf40889cce90b4f6c7eccd2e7a.jpg,images/train/CRACK500_20160222_081839_1281_721_jpg.rf.c26cf2074952d80e31eeeb948bc32505.jpg
df6d2e8099f40d0047c9e9fec1d0d811932409f5b7a01ca1b2152397d0956640,images/train/CRACK500_20160222_081908_1281_1081_jpg.rf.2543f0216911d5da7c36543a16fcf727.jpg,images/train/CRACK500_20160222_081908_1281_1081_jpg.rf.840ee7281392181ea2ee53121d61daf7.jpg
915046045c5f5d7f62a77e28d3b97c5087e782c6d1e8c4e275ef9ce9d42fa747,images/train/CRACK500_20160222_081908_1281_1_jpg.rf.eb676b4e395e496e839f71465b975f8f.jpg,images/val/CRACK500_20160222_081908_1281_1_jpg.rf.95e69ae3add7eb79eb21600b0735b0db.jpg
48ebf80f0a228f2ae2361d2a98cccb38eaf6a52cb5c29a861222ea4df2cfb076,images/train/CRACK500_20160222_081908_1281_721_jpg.rf.3878147446e9ffdb681547fc33a583ae.jpg,images/train/CRACK500_20160222_081908_1281_721_jpg.rf.e5ca8a33bd421d37525e33e56e27ea5d.jpg
47d48fc119943c47ff58b9c13f2c4bf1d1877e4368e6abdbc1edded7c131aa5b,images/train/CRACK500_20160222_081908_1_1081_jpg.rf.82446a9f5076530c915132c52635beb5.jpg,images/train/CRACK500_20160222_081908_1_1081_jpg.rf.9a13b98980daccd3006e668eccb679e5.jpg
0c2236064eb122b10eb5bbce5394cfce5aa3f9b325b37e9dacaefc2619639724,images/train/CRACK500_20160222_081908_641_361_jpg.rf.39631476fc39918d558b93741dd98aaf.jpg,images/train/CRACK500_20160222_081908_641_361_jpg.rf.8164dedddfec964b19a3477d5aaf8d5b.jpg
de96f9c28179057678d8891212196e14e8f99a34a4902b08df8fd068bc97f992,images/train/CRACK500_20160222_082414_1281_361_jpg.rf.5987c65936550011c68b54f55fc7c2f6.jpg,images/train/CRACK500_20160222_082414_1281_361_jpg.rf.b30567cab998ef7295af451792dc1ce6.jpg
2e88134258ff3e2049b2cfb392e30e9473ba0b0d02de1b525a792effe44b91c0,images/train/CRACK500_20160222_082414_1_361_jpg.rf.183a2f174f6359e36fc9db4da10f55d0.jpg,images/train/CRACK500_20160222_082414_1_361_jpg.rf.5ab12155576240545f0a80f681c6b03d.jpg
fee121940161f60570305abb1dfc0831a9d02f09879a5098923846fbdce988ab,images/train/CRACK500_20160222_082414_641_361_jpg.rf.9aba9365795cbe849692ec1a38639349.jpg,images/val/CRACK500_20160222_082414_641_361_jpg.rf.6d140fcf9dac8b3577812e0158b2e409.jpg
9054ac0187f56e1ca81cb7ac3cc46ef1a46c0dbf1fca9363d51bac280138318d,images/train/CRACK500_20160222_114759_1921_1_jpg.rf.6f8471a23bc9447703aef1f23a4be423.jpg,images/train/CRACK500_20160222_114759_1921_1_jpg.rf.cac19b051094adc55c68412a0760a03b.jpg
c8bc588bd24539f1c2e54de87e1fab2b82e91aeb39401ee3b5bf327a6faa2c67,images/train/CRACK500_20160222_114759_1_1081_jpg.rf.058bb39b2ed9852663aad3cad2ea87d7.jpg,images/val/CRACK500_20160222_114759_1_1081_jpg.rf.31a6d4fa30ea9519be0c1f4c97310584.jpg
f516b1502adfdcafa17401157110e91f814be67a1cd59335f016316b7078fed5,images/train/CRACK500_20160222_114759_641_721_jpg.rf.7cfc699a03f7c2359f0ee3623148bcf2.jpg,images/train/CRACK500_20160222_114759_641_721_jpg.rf.a7a375ebb113a9a78295eebf210ade17.jpg
e2da7e0ff92cc7d7f0bb7c36cbdb33d70a238f3ff265ea80bade8d2dc357270d,images/train/CRACK500_20160222_114806_1281_1081_jpg.rf.767664e47a3b71adfa7fef2ee4e76a25.jpg,images/train/CRACK500_20160222_114806_1281_1081_jpg.rf.c36b3cd4d317cafe4feedc3d4a7cd361.jpg
f8cb681a5c384e9d81d1aaed4bffc2830d8df6494d086e1241e08438beb3a85f,images/train/CRACK500_20160222_114806_1281_361_jpg.rf.37494ec3bed5908cccf9a03341781124.jpg,images/val/CRACK500_20160222_114806_1281_361_jpg.rf.cd2249ef416566bc3ef5cac3e2773434.jpg
91fb503c1adc20962dcdb83f0be29d8cebec9340db203cfe7b81cbb5f08daff9,images/train/CRACK500_20160222_115219_641_361_jpg.rf.5f5916f25634b98c4cc223216f07457e.jpg,images/train/CRACK500_20160222_115219_641_361_jpg.rf.afa9f832bf2877e4427c090ae88860c1.jpg
b9fa1d1634507acf410d120648691f3662b4ba8274c718a8ac09308fe500740c,images/train/CRACK500_20160222_115224_1281_1_jpg.rf.4c358e3d499d8e816482aef1e8004dd4.jpg,images/train/CRACK500_20160222_115224_1281_1_jpg.rf.d81d9acc3388999d49662e281b9cff2b.jpg
7136040ab1dbb9397e9db2e905015847ddce5eb94a8268ed85fc3a304b0b14f2,images/train/CRACK500_20160222_115224_1921_1081_jpg.rf.4c4c82678c93741bfa193f46bfb78a3d.jpg,images/train/CRACK500_20160222_115224_1921_1081_jpg.rf.81454a2ba6b65b8fac417c1047ed8821.jpg
998797d3cc93c2b725435710d10e8f53537c14ec38e27571bb917812bfdb3ea6,images/train/CRACK500_20160222_115224_641_361_jpg.rf.e7a1aec1cc0c6a2b513ed5d82794eff5.jpg,images/train/CRACK500_20160222_115224_641_361_jpg.rf.ef5d8d9ad373368c79ef9e919200b745.jpg
d9980a29ea660ec5beb04d95298d96fc80ec941399f32dcf7ee3efa5dce62f01,images/train/CRACK500_20160222_115224_641_721_jpg.rf.74e5df0778943b6add26edfbd053b5e3.jpg,images/val/CRACK500_20160222_115224_641_721_jpg.rf.40cf361c0be053b9459b2782d3a240bf.jpg
412dae639583abd715e37e6dfd3d197479831724fada8991e0a64a31c7e0e5d7,images/train/CRACK500_20160222_115233_1_361_jpg.rf.8bc2954fe18e1e7a4a63040449e89baa.jpg,images/train/CRACK500_20160222_115233_1_361_jpg.rf.dd91a55d1a26b3eba96483539b93b554.jpg
7e7dd32a4fc4899efd6eba9b2c7bae5051b3810e6b476bc1ff73b5b4cb11bb2a,images/train/CRACK500_20160222_163930_641_1_jpg.rf.57c64ac21355570e6f54eca14160e394.jpg,images/train/CRACK500_20160222_163930_641_1_jpg.rf.71b02704a985de18f60e5e844bb947fc.jpg
fc1281a61592224ace7a4534fcfdbcf8721a726631b65de6bf401d897b964e63,images/train/CRACK500_20160222_165937_1281_361_jpg.rf.1396f1914101f03f02b1d11588a98929.jpg,images/train/CRACK500_20160222_165937_1281_361_jpg.rf.65d7d1695c201b3a12fbbd2b3030e9d0.jpg
911137bbad851b8c19638a396a0ddc330017afa40b88b3c18e1e0b9a83e7564c,images/train/CRACK500_20160222_165937_1281_721_jpg.rf.1520086434685ad8fe36d0ef5e002f39.jpg,images/train/CRACK500_20160222_165937_1281_721_jpg.rf.50d2546a8394afee34add95a32f5ccc2.jpg
1d901ee3010908bc93fdb78ac3a94e197df820722573582de6f49b0b8da8dbae,images/train/CRACK500_20160222_165937_1_361_jpg.rf.2ab2447a062fde3a26e13a8fc2123b4b.jpg,images/val/CRACK500_20160222_165937_1_361_jpg.rf.006fa457a512b7556610122c8941937e.jpg
e669a2381ceaca92d745e221f603b6a56cd6f9f15220dff928f274ad198d6c31,images/train/CRACK500_20160222_165947_641_1_jpg.rf.7ee24ce4d76af6ff222cddbff58fc528.jpg,images/val/CRACK500_20160222_165947_641_1_jpg.rf.4966c6e77383c34c5e1c5bba2256ae17.jpg
c053cc7c2c76a2222f396c77fb9c99b02519b7e7f87aa655986d101f878db5e9,images/train/CRACK500_20160222_165951_1281_1081_jpg.rf.554e581c146675b22a7866481c6aac78.jpg,images/train/CRACK500_20160222_165951_1281_1081_jpg.rf.742bda9a21165d1e3902121eb2e84549.jpg
0b0cf5f57c1ed8735babbbb3637bd245bf1cdf7f95d366221341d1e7b1a68fde,images/train/CRACK500_20160222_165951_1281_721_jpg.rf.7e989c09c78d4772b70dec8ba1602612.jpg,images/train/CRACK500_20160222_165951_1281_721_jpg.rf.c101bb018acce4baa6ea61a054d04163.jpg
d5713110afd6e43cfbda97b274f91f5070d840578491a6a83596272e8f1fc354,images/train/CRACK500_20160222_165951_1921_361_jpg.rf.78794ad3b6d3db67ff68d39e24689f33.jpg,images/train/CRACK500_20160222_165951_1921_361_jpg.rf.a4f004ed159a8b7fe4523c80d01e4d13.jpg
6caf69551a41802f2acbf08e42e4987ca353f1fd025644aff8dc3c5b3edcfdb3,images/train/CRACK500_20160222_165951_1_1_jpg.rf.02110a9229592acd0a009a05f4d9df5c.jpg,images/train/CRACK500_20160222_165951_1_1_jpg.rf.3fbf89194c261e77f648a00a25384a51.jpg
96dc5a002e53b6d89efaf947692a6ed1522d55cbaa7490f5c52c5f49a4deefb1,images/train/CRACK500_20160225_114514_1081_641_jpg.rf.308f8e668c2ee7ed593e5f8fe7bf1de1.jpg,images/train/CRACK500_20160225_114514_1081_641_jpg.rf.83fa03bfabf92137ca5ed0e7f5562ed7.jpg
f53c51996a30ce9b17a02ce7c340dcf20ef81087dd77551e86e45766bbad2bda,images/train/CRACK500_20160225_114514_1_1281_jpg.rf.30d8ceeb7ffb630adcd4af552732fe0f.jpg,images/train/CRACK500_20160225_114514_1_1281_jpg.rf.421e45b824eae284983d1ad5f4f6042c.jpg
e449288f7981b365459a2cde2605c5f9b0c68a9d22df6537f9348be7c7fb0db9,images/train/CRACK500_20160225_114514_361_641_jpg.rf.0e431f3099e8b706da74476e351338de.jpg,images/val/CRACK500_20160225_114514_361_641_jpg.rf.110bb49a9b1a41253c62e378c91829bf.jpg
5a65ae42efbf857f9382004881da25bbfd75c7fa9187904c5aeaa193478e2931,images/train/CRACK500_20160225_114514_721_1_jpg.rf.b8049960eb3a8558581d112d7094abd5.jpg,images/val/CRACK500_20160225_114514_721_1_jpg.rf.d4f4069149970b96e3871063d85dc8d7.jpg
b07c912033483ccc77d4d27b840181ca61ab85ff74062d8222a719ca46f9ab4c,images/train/CRACK500_20160225_114531_1281_361_jpg.rf.91df988448a3b7e8881c05d3a39e7ca7.jpg,images/train/CRACK500_20160225_114531_1281_361_jpg.rf.c712f81d3ad31786a5b3e8d4295049f7.jpg
